a,b,c,d,e,f,g,y
-1.040151373,-0.697063864,0.421808902,0.891224472,1.056186373,0.188388619,0.322118622,0
-0.459912809,-0.89458226,-0.01818618,-0.130441999,0.903697958,0.182988011,-0.552611308,0
-0.135182304,-1.253608306,0.223940305,-0.354919393,0.144444707,-0.52645339,-0.008161607,0
-1.320190449,-0.034917204,0.945120068,0.452821587,1.022544579,-0.058315031,-0.917053303,0
-0.835730804,-0.22126171,0.701315451,-0.081701462,0.981651328,-0.594313243,-0.011026079,0
0.531010392,-1.971468903,-0.919127231,-0.714432644,0.776488951,-0.012121493,0.095005834,0
-0.736613096,-0.769146854,0.247509436,0.62267837,0.861061837,-0.438755933,2.193868963,0
-1.176616384,-0.714730124,0.92145294,1.561854166,-0.606969551,-0.15399824,0.508880561,0
-0.844828484,-0.894606875,0.870916542,1.243556265,-0.610496104,-0.270182538,0.325517026,0
-0.916717846,-0.313124275,0.727148898,0.152458939,0.501017701,-0.710380371,1.604351528,0
0.17802924,-1.934934037,-0.526622877,0.677513809,-0.499992222,-0.183948718,1.053636363,0
-0.883671928,-0.026396744,-0.337099803,-0.645840355,0.463797408,0.581088381,-0.481441608,0
-0.659227618,-0.545243683,0.749735014,-0.591947104,-0.116666583,-0.81671111,0.876635049,0
-0.979288173,-0.326391941,0.953872862,0.30658924,0.551618883,-0.232625167,-1.045490476,0
-0.290253036,-1.0894317,-0.508663386,-0.341070192,-1.675196802,-0.057746975,0.740456399,0
-0.088377355,-1.149191396,-0.370911153,-0.437309206,0.906491449,-0.149027024,-0.028429967,0
-1.223689917,-0.432647207,1.301545735,1.073279435,-0.979463996,-0.36224532,-0.37900749,0
-1.361181573,-0.026767116,1.4407974,0.493981988,-0.596162581,-0.519757995,0.188875722,0
0.257130545,-1.24482525,-1.451336521,-1.093828344,0.302631647,0.193696823,0.51668835,0
-0.787185134,-0.526192821,0.798661874,-0.032675072,0.411285334,0.018688382,-0.628189963,0
-0.829943878,-0.465086093,0.774503283,0.123013503,0.425899992,-0.492867533,0.670738974,0
-0.373521271,-1.269245379,-0.245848026,0.707840044,1.105738233,-0.260267599,1.284358641,0
-0.623217839,-1.275779901,0.385525388,0.913716193,-0.692836934,0.445500952,-0.49380533,0
-0.446647226,-0.981577948,0.632504002,-0.109641395,0.163675483,-0.223148618,-0.799274364,0
-0.470853912,-0.89831903,0.233178386,0.334929219,0.708653147,-0.56498102,1.244470448,0
-0.124060248,-2.023631149,-0.959006441,1.36905548,0.314171394,0.381802487,1.217791076,0
-0.807412827,-0.403005767,0.511461397,0.308124217,0.87949962,-0.689582563,1.648111987,0
-0.493671003,-0.88591719,0.340872373,0.320369254,0.721130586,-0.455111249,1.220516614,0
0.452820175,-1.782140901,-0.649996788,-0.735498517,0.51590773,-0.145734682,-0.251699167,0
-0.625097425,-0.631549221,0.75992194,-0.468753721,-0.045757294,-0.560184737,-0.922123228,0
-0.832110391,-0.553771587,0.958909162,0.193722609,0.37309674,-0.127268745,-0.694525248,0
-0.628813525,-0.631437883,0.623732975,-0.205925487,0.274510713,-0.630968873,0.673136738,0
-1.047203454,-0.233304188,0.971606333,0.271831794,0.477548644,-0.446635454,0.748750313,0
-1.303862957,-0.075614219,-0.350716866,0.507147792,0.736588268,0.402793867,1.61105958,0
-1.008638827,-0.015324894,0.971958612,-0.592703677,0.494709219,-0.653493165,-0.740185205,0
-0.755720054,-1.044821835,0.724524508,1.277307553,-0.78867029,-0.350928682,0.335547153,0
0.64655654,-2.134456701,-1.070422891,-0.310383966,0.984770223,0.081354232,-0.335005126,0
-1.300308274,0.503635039,1.259931095,-0.467220278,0.952009806,-0.711113628,-0.706020228,0
-0.583153646,-0.420888899,-0.716164267,-0.819440929,0.844180262,0.851411308,-1.139319125,0
-0.476643732,-0.756576678,0.363425379,-0.334813839,0.420721837,-0.329690445,-0.238211666,0
0.222728308,-1.597372154,-0.30566598,-0.499092653,0.612076968,0.213593757,-1.329818934,0
-0.469477175,-1.173894123,0.056549253,0.502933865,0.855233595,-0.096201254,0.318274347,0
-0.784008415,-0.458637777,0.835997808,-0.333245101,-0.003407217,-0.703187991,0.855771506,0
0.677812458,-2.051185787,-0.93261776,-0.59201758,0.79133956,-0.055251979,-0.480465305,0
-0.804588594,-0.301796735,0.908570175,-0.771359603,0.239760551,-0.624934085,-0.163946333,0
-1.079170224,-0.781443912,0.930467472,1.512440867,-0.723141726,-0.258247685,1.106889073,0
-0.864699491,-0.457268308,0.589623566,0.077931458,0.741045241,-0.384961698,0.042763757,0
-0.087889227,-1.553531841,-0.234810312,0.42130528,0.866875936,-0.145202358,0.091846897,0
-1.277109112,-0.076352808,1.121709158,0.379133624,0.397449892,-0.35920033,0.889607676,0
-0.904649294,-0.429273712,0.663662559,0.418458981,0.499303774,-0.662778972,2.385627837,0
-0.059061289,-1.378337825,-0.179652126,0.164591416,0.602398725,-0.688149502,1.930753986,0
-1.270252709,0.090369774,1.208593467,-0.074095298,0.421164486,-0.409564435,-0.718072903,0
0.334958769,-2.110200254,-0.563515796,0.161484549,-0.78439652,-0.145548186,0.275771407,0
-0.975869127,-0.693603448,0.436787575,0.808038324,0.956448349,0.04764497,0.534056399,0
0.372773835,-1.688347337,-0.578023594,-0.682487683,0.556694274,-0.089817617,-0.865203126,0
-1.019074015,-0.339370739,0.710156664,0.334647474,0.827819738,-0.274957202,0.045286416,0
0.274118346,-1.422045516,-0.610778323,-0.552526447,1.257605024,-0.076099429,-0.976271054,0
0.980331198,-2.453566188,-1.376161544,-0.363774421,0.98303552,-0.107943325,0.552454859,0
0.536755629,-1.813950114,-1.055080121,-0.673606351,0.993156546,-0.343763079,0.738008367,0
0.024262966,-1.475216257,-0.018142289,-0.178696513,0.513368668,0.045960673,-1.093356498,0
-0.208922978,-1.113021801,-0.263410338,-0.393862409,0.65965874,-0.536630043,1.377960808,1
0.870584363,-2.280197479,-1.104587029,-0.775588452,0.561917559,-0.208026854,0.364653155,0
0.530753737,-1.872866594,-0.75679596,-0.663242378,0.653232003,-0.104918614,-0.345379925,0
-0.777166492,-0.825106067,0.003616973,0.562893283,1.386037785,0.333788444,-0.407306338,0
-3.133048152,-1.305001934,-1.843931447,5.709233769,5.746640792,4.239304235,0.208308746,0
-0.881095518,-0.245885341,0.616707373,-0.137683091,0.76493489,-0.681653143,0.131258602,0
0.176798015,-1.830960415,-0.886291465,0.010105636,1.184645518,0.40092033,-0.353818232,0
-1.474882656,-0.543941,1.023141716,1.932022143,-0.257604604,0.244691518,-0.53866095,0
-0.246047853,-1.142962179,0.02715846,-0.243512447,0.4850213,-0.237584796,0.241668515,0
-0.609284195,-1.410022779,-0.331052258,0.957367203,1.546388009,0.957767955,-1.088719709,0
0.102559483,-1.705934538,-0.531370368,0.231960339,1.009571723,0.088277731,-0.18582227,0
-1.82892057,0.272996451,-0.148491931,0.362128341,1.17438897,1.879209884,-2.394054909,0
0.174294201,-1.916753327,-0.35697071,0.5314856,-0.523123933,0.051561991,-0.66659908,0
-1.105359738,-0.163583456,0.610348205,-0.025140355,1.061691742,-0.377445676,0.192831108,0
0.301509636,-1.331682395,-1.530662631,-0.927374786,0.435671345,0.280185799,0.416908215,0
-0.544886105,-1.000664191,0.20155298,0.452454219,0.778413079,-0.281182594,1.239071443,0
0.428158096,-2.303925525,-0.805409845,0.688948248,-0.315928172,0.065042897,0.205241554,0
-0.276857393,-1.311767631,-0.064811892,0.477051088,0.950424708,-0.146411602,0.173557519,0
-0.4943078,-0.852437996,0.677881764,-0.311285734,0.08846284,-0.386415788,-0.472334528,0
-0.785154612,-0.608459805,0.57529395,0.363820279,0.723732484,-0.31956526,0.536370609,0
-0.893676974,-0.75346466,0.862251502,0.814651717,-0.73160829,-0.412103587,-0.531753404,0
-0.457168198,-0.963320425,0.007818593,0.274603311,0.967665202,-0.496347993,1.241051433,0
0.29783294,-1.525991991,-0.681507257,-0.804599214,0.816227075,-0.190493871,-1.002543698,0
0.186572575,-1.675132638,-0.78445477,-0.258436466,1.14519787,0.20494569,-0.293306834,0
-0.504581372,-0.329759225,0.213973998,-0.624461119,1.599075781,-0.858019983,0.485745804,0
-1.53886597,0.560149345,0.520211441,-0.105218042,0.166062427,0.163343694,0.194567012,0
-0.414212783,-0.853840069,-0.028898492,-0.002611449,0.990087973,-0.379606696,1.08182305,0
0.619451477,-2.147492625,-1.19334793,-0.234079092,1.153380209,0.111014344,-0.128296036,0
-2.767131372,-2.104843974,-3.323627765,5.899929884,7.066005449,5.442872194,-1.190121467,0
-1.65788816,-0.964608767,0.265791412,2.703304306,0.52068857,0.848913099,1.077728777,0
-0.940430288,-0.351724852,0.450477136,0.330413228,1.000827944,-0.58893132,1.735253762,0
0.051200259,-1.584479557,-0.770488646,-0.128331602,1.296281721,0.303618267,-0.25970122,0
-0.250505647,-1.209139246,0.196825138,-0.119998546,0.373594419,-0.374057146,-0.031557429,0
0.196200483,-2.123937632,-0.381384796,0.775625191,-0.434986159,0.411671032,-1.013908925,0
-1.236246545,-0.483254596,1.205844458,1.033271561,-1.037570031,-0.461114622,1.172700519,0
0.189178872,-1.565782081,-0.578438879,-0.302778177,0.964364171,0.11946411,-0.923064123,0
-0.615860935,-0.737068458,0.424545527,0.150529648,0.724538222,-0.368555371,-0.142865426,0
-1.453958409,-0.623888435,0.982509705,1.757616139,-0.410396337,0.234251058,-0.041196576,0
-0.619545704,-1.298947964,-0.575404193,1.134803822,1.77826998,0.178232412,1.273406755,0
0.114386654,-1.72333822,-0.566363509,0.584439765,0.995931742,-0.462136881,1.875452595,0
-0.591990225,-1.146445631,0.117447216,0.546208505,-0.506977697,0.070855113,0.067696928,0
-0.698822082,-0.661235946,0.613774144,0.045326343,0.514329646,-0.273651477,-1.113585342,0
-0.042645208,-1.032499006,0.180935851,-2.046488227,-0.806527638,-1.048703976,0.244219493,1
-1.090336612,-0.261603997,0.96134805,0.196054991,0.323520916,-0.426455714,0.844000879,0
0.437703563,-1.964472677,-0.909441221,-0.303168523,0.933283403,0.171034011,-0.409499438,0
-0.770901912,-0.120315828,-0.388889743,-0.929603452,0.231507241,0.459717884,-0.423565255,0
0.53811997,-2.18369183,-0.900609226,0.213101458,-0.032569707,-0.135214656,-0.003861713,0
-0.19172585,-1.457457005,-0.58086955,0.428167819,1.23552109,0.036168362,0.832575776,0
-0.7725268,-0.980486082,-0.138921335,0.787671745,1.40686342,0.414263601,0.404317162,0
-1.346164441,0.527580257,1.082740394,-0.292616816,1.2944983,-0.77869799,0.954026952,0
-1.204050792,-0.140517854,0.720112813,-0.237021304,0.880449979,0.110857427,-0.316346499,0
-0.554454742,-1.338672956,0.283687276,1.271017232,-0.406178994,-0.27649119,0.819043336,0
-1.098444287,-0.37607468,0.60850242,0.618608731,0.934978685,-0.151601597,-0.177226662,0
-1.530394728,0.258963651,0.13901071,0.399887663,0.626666673,0.576502837,0.011767825,0
-0.742298176,-0.509191284,-0.400345444,-0.030073394,0.350135187,0.317062057,0.31614699,0
0.198116219,-2.079149043,-0.88206703,0.018605223,-0.570117379,-0.145868488,0.471163706,1
-0.788282761,-0.595993168,0.617212012,0.228148516,0.556477048,-0.38203841,0.608996778,0
-0.766134419,-1.484715811,-0.806053898,1.448317254,2.155411879,1.118079237,-0.04771414,0
-0.620755875,-0.924576233,0.054315158,0.160645212,0.702350156,-0.449144774,1.459112364,1
-4.467726723,-0.731096241,-2.981572055,7.296324617,9.100643278,5.692168145,1.374710751,0
-0.737363578,-0.568294643,-0.899107449,0.056380338,0.752120431,0.458206982,1.826964731,0
-1.156791984,-0.846473633,0.036260989,1.343979672,1.636026245,0.593613935,-0.187339066,0
-0.855778562,-0.296549304,0.644707198,-0.064279054,0.906066636,-0.567330248,0.667306667,0
-3.456073506,-0.699310205,-1.227027672,5.406988207,5.53601389,4.123756651,-1.23662756,0
-1.135266954,-0.377073115,0.592330742,0.598767432,1.062633135,-0.091550335,0.669891153,0
-1.138990076,-0.310226626,0.863146544,0.460596324,0.566785006,-0.250068508,0.769333908,0
-1.346608146,0.011684439,1.190216925,0.458414432,0.540289265,-0.280926155,0.655442511,0
-1.080620503,-2.060528977,-1.920435619,2.552398324,3.827438657,2.891460516,-1.576161191,0
-1.471302767,-0.625915287,0.790345298,1.983606611,0.056065682,0.368089531,-0.578552573,0
-1.088377698,-0.406856554,0.560128776,0.683264963,0.940767929,-0.211598842,0.661717578,0
-0.662010653,-0.791065793,0.354944219,0.223267829,0.662626025,-0.411939537,1.39734272,0
-1.043290872,-0.132193023,-0.011461917,0.021886846,2.030548076,-0.229017833,1.347026116,0
-1.108502314,-0.740633909,0.213588645,1.128677253,1.411205516,0.3851006,-0.148417051,0
0.733144166,-2.440101049,-1.697258973,-0.191213271,1.376883327,0.103566298,1.120314543,0
-0.47253284,-0.952479785,-0.167764758,0.060709884,0.943106923,-0.291135947,1.370247184,0
-0.803415285,-1.048238689,0.831115481,1.184227212,-0.74499196,-0.122480479,-0.090575895,0
-0.928860407,-0.945376958,-0.054193472,0.397274267,1.337256227,1.152401555,-1.958864488,0
-1.138066207,-0.5842944,0.002656039,0.642203616,1.594289121,0.897326567,-1.252992083,0
-0.324010321,-1.31773547,-0.100268534,0.055971892,0.614895687,-0.242140158,0.423251535,0
-0.388881662,-1.39210814,-0.697260076,0.119852174,1.348328178,0.641729401,-0.641803075,0
0.097685657,-2.787464785,-1.432305364,1.62099943,-2.43743981,2.570428318,-1.005865221,0
-0.131708614,-1.794102238,0.036433812,0.972986177,-0.795224698,-0.410850803,0.70612829,0
-0.688049561,-1.207023117,0.727388164,1.171773337,-0.805217115,-0.109737946,-0.144915434,0
-1.133540119,-0.780906476,0.173339214,1.231386602,1.611107766,0.630946293,-1.273249316,0
-1.063248856,-0.410317141,0.80649849,0.585114431,0.782793181,0.004195607,-1.082352777,0
0.243846922,-1.727744776,-1.46456722,0.033563995,2.278993298,0.20050539,0.558295117,0
-2.598157993,-0.122665523,0.096395142,2.873431717,-2.499290541,3.707160064,-1.634562873,0
-0.133563145,-1.627958765,-0.016644414,0.093752639,-1.139781195,-0.442543251,0.214534994,0
-0.065534204,-1.756766527,-1.137755192,0.475960006,1.671290056,0.540615163,0.52466057,0
-0.949591498,-0.520166646,0.683520838,0.14452737,0.527713976,-0.141826672,-0.957289774,0
-1.420138399,-0.975094887,-0.221961522,2.141330768,2.131510767,1.043303892,1.224245301,0
-0.873211216,-1.206327858,-0.491996471,1.351715081,2.004041773,0.988113764,-0.602104431,0
-1.169673524,-0.607724007,0.869400632,1.061047958,-0.650156872,-0.400346266,1.313836744,0
-0.74082466,-0.771867522,0.204756356,0.707217324,0.925547023,-0.452502962,2.38590081,0
-0.618465402,-0.795865028,0.279134379,0.323715196,0.616149004,-0.623821566,2.236971061,0
-1.124303688,-0.596912299,0.336879113,0.947112517,1.342000077,0.192428795,0.546749119,0
-1.370652248,0.111921123,1.292983097,0.181637707,0.406527521,-0.286660825,-0.728468964,0
-0.284469242,-1.554534198,0.030880202,1.170162659,-0.445674585,-0.428211127,0.07578157,0
-0.954361654,-0.713000759,0.401328791,0.835397122,1.025713896,0.0609766,0.500117904,0
0.25130889,-1.45470285,-0.458245483,-0.867919144,0.985837794,0.056547637,-1.293576708,0
-1.198307984,-0.319939624,0.60584847,0.895562412,1.033078316,-0.214778718,1.513927548,0
-1.172319592,-0.03696983,1.185203824,-0.297814909,0.085929191,-0.494952081,-0.649005767,0
-0.888411559,-0.11775446,0.57702502,-0.186489967,1.17413029,-0.802193894,1.761917624,0
-1.966538254,1.107615847,0.719965754,-0.126530594,0.684412541,0.272268772,-0.468655665,0
-1.615194055,0.606233414,0.706237943,-0.104066018,0.063151092,0.363414657,-1.057122211,0
-0.584848589,-1.31722664,-0.920546031,0.955804929,2.049848096,0.761828377,0.889691548,0
0.430355865,-1.431754405,-0.764335374,-1.958058428,0.327590154,-0.793770545,0.225140458,1
-1.030132898,-0.160906696,0.826624801,-0.220908358,0.638291119,-0.46472133,-0.61705602,0
-1.537640922,-0.376222737,0.765311608,1.231998354,1.361235599,0.820819527,-1.474669542,0
-0.671739043,-0.906879356,0.618863295,0.232383409,0.409303681,0.027234351,-0.772299513,0
-1.160806738,-0.331929069,0.481389904,0.792141409,1.289920056,-0.086257259,-0.012636316,0
-0.333778339,-0.567464392,0.811787345,-3.573376275,-2.211909131,-1.86789509,0.261344365,0
0.053754338,-2.021337283,-1.415686854,0.778652833,1.98411203,0.843128022,-0.12337843,0
0.43473275,-1.805052487,-0.78899962,-0.392368754,0.780739674,-0.057386073,-0.159856633,0
-0.676352062,-0.508164519,-1.086676605,-0.228513285,0.911704608,0.696294537,0.790521222,0
-0.313162045,-1.095537796,0.077883938,0.14146417,0.602471553,-0.08670008,-0.504072317,0
-0.019810979,-1.247498737,-0.338806248,-0.250467923,0.929111377,0.042335203,-0.820258003,0
-0.214539675,-0.758629015,-0.062972922,-0.628056755,1.163708535,-0.515165084,-0.448613044,0
-0.547909318,-0.87028955,0.565307827,0.213258768,0.50108171,-0.16122958,-0.665389553,0
-0.645115469,-1.659527871,-1.521316948,1.640202905,2.784062634,1.337353638,0.685192498,0
0.188522737,-1.491992472,-0.264298324,-0.79472222,0.365863378,0.045343333,-1.17370343,0
-1.032072857,0.078007496,0.053175449,-0.295629123,0.188187195,0.051751061,-0.074001539,0
-0.737698973,-0.709105801,0.087861305,0.195044235,0.783427233,-0.213665702,1.299115066,0
0.558759455,-1.872986867,-1.033960522,-0.49748314,0.838290475,-0.316476739,0.689060271,0
0.20534758,-1.477290164,-0.491296814,-0.584027976,0.65165255,-0.087419752,-0.807052199,0
-1.822561754,0.068062029,0.576018209,1.446805992,1.982965317,0.515216701,0.121304091,0
-0.124151419,-0.943659018,-0.048282011,-0.790375295,0.915704845,-0.027852379,-1.091337855,0
-1.554772334,-0.513713539,0.05109132,1.901571404,1.898178645,0.502070613,2.271472689,0
-0.235342282,-1.208380794,0.104393143,0.175713595,0.520304309,-0.410609291,0.284081302,0
-0.483974221,-1.821022182,-1.416689884,1.442422602,2.513912929,1.430185517,-0.226023122,0
-1.408029596,-0.385871541,1.194508841,1.615296191,-0.706261317,-0.229772101,0.636992608,0
-0.470280612,-0.57602192,0.368915087,-0.563555998,0.651448315,-0.842949029,0.612968482,1
-1.185248083,0.227610706,0.519473782,-0.532219202,-1.298876383,-0.370728308,0.326169427,0
-0.554548135,-1.283798724,0.467175749,1.250941394,-0.795567197,-0.399502476,0.865983873,0
-0.522813064,-1.467081173,-0.019660806,1.394348218,-0.242812565,0.176964509,-0.073481762,0
-0.581401933,-0.707162698,0.467545983,0.017372,0.499758452,-0.49957212,-0.097112281,0
-0.534776849,-0.837660966,0.415517878,0.159852212,0.455495448,-0.456077348,0.480935955,0
-0.493118167,-0.953608413,0.410541281,0.320470423,0.520428176,-0.260592802,-0.05469271,0
-0.824021085,-0.538436589,0.648993589,0.063475555,0.320248918,-0.481578918,0.726487468,0
-0.617995351,-0.704263755,0.493555576,0.134807698,0.511755377,-0.442949745,-0.11115574,0
-0.639347819,-0.768249131,0.628496394,0.176972675,0.335755254,-0.291531885,-0.116532999,0
-0.482774696,-1.270136688,0.377290175,1.102396061,-0.629224315,-0.478464509,0.833982046,0
-1.005400106,-1.106482515,-0.514722669,1.493652818,2.204729903,1.164564037,-1.44407555,0
0.219148344,-1.334142187,-0.581438596,-0.662039487,1.123045802,-0.155049037,-0.882371785,0
-0.110726821,-0.995820944,0.0026588,-1.121218485,0.204306119,-0.239536788,-1.468442663,0
0.138207555,-1.296792637,-0.062041817,-1.553479579,-0.501703853,-0.900057188,0.560085081,1
-0.567925431,-1.228725795,-0.137212854,0.794412714,1.104667681,0.123098025,0.286766824,0
-0.449977829,-1.388556028,0.368992568,1.176265694,-0.800108088,-0.424583592,0.825456278,0
